Position_1,Position_2,Position_3,Amplitude_1,Amplitude_2,Amplitude_3,Frame,Time,SisterPairID,SisterID,movieID
-0.893770884,-2.808617741,-2.787047512,0.005245475,0.005060338,0.013042131,1,0,1,1,35
-0.763250771,-2.780013618,-3.002050164,0.004513473,0.00432384,0.011131062,2,2.07,1,1,35
-0.760678031,-2.760425023,-2.964610112,0.00364636,0.003471005,0.008925878,3,4.14,1,1,35
-0.720360259,-2.779483129,-3.065080848,0.003121159,0.00298598,0.007685523,4,6.21,1,1,35
-0.714415701,-2.781148488,-3.043243007,0.003644895,0.003448995,0.00886066,5,8.28,1,1,35
-0.654478619,-2.764093185,-2.992325873,0.003984555,0.003727662,0.009557663,6,10.35,1,1,35
-0.606711733,-2.759721462,-3.095859654,0.004327251,0.004032835,0.010333155,7,12.42,1,1,35
-0.597389642,-2.741575978,-3.13908904,0.00491082,0.004594656,0.011780303,8,14.49,1,1,35
-0.652466942,-2.790913604,-3.193554715,0.005592066,0.005078922,0.012978561,9,16.56,1,1,35
-0.672441302,-2.7844076,-3.257964222,0.004840595,0.004413433,0.011263571,10,18.63,1,1,35
-0.64195383,-2.80145415,-3.284887075,0.004964992,0.004465031,0.011365702,11,20.7,1,1,35
-0.632408923,-2.838096929,-3.299103636,0.004555312,0.004149017,0.010587426,12,22.77,1,1,35
-0.665443916,-2.820032769,-3.26145969,0.004813333,0.004384095,0.011186863,13,24.84,1,1,35
-0.58093126,-2.819764427,-3.215843385,0.005516613,0.005026078,0.012825549,14,26.91,1,1,35
-0.579942739,-2.781610407,-3.214551758,0.005934353,0.005370396,0.013686714,15,28.98,1,1,35
-0.580598155,-2.71245906,-3.32693804,0.005810335,0.00512684,0.013002464,16,31.05,1,1,35
-0.440735185,-2.777171109,-3.372358203,0.004392913,0.003807512,0.00962171,17,33.12,1,1,35
-0.402818921,-2.833760743,-3.326748241,0.004377462,0.003885989,0.009867783,18,35.19,1,1,35
-0.407368506,-2.859875881,-3.392666315,0.004860925,0.004317276,0.01096404,19,37.26,1,1,35
-0.333524085,-2.835372273,-3.320604989,0.004637926,0.004049518,0.010248745,20,39.33,1,1,35
-0.351540559,-2.761700714,-3.315469414,0.004781157,0.004118311,0.010394328,21,41.4,1,1,35
-0.228868489,-2.791902983,-3.383180775,0.00493031,0.004174781,0.010497536,22,43.47,1,1,35
-0.178741457,-2.820736253,-3.370033562,0.007180506,0.006026896,0.015110323,23,45.54,1,1,35
-0.152554659,-2.89828353,-3.39900787,0.006661233,0.005493324,0.013683536,24,47.61,1,1,35
-0.137982838,-2.91120143,-3.404609416,0.008420355,0.006917712,0.017192458,25,49.68,1,1,35
-0.122941383,-2.852904801,-3.40594482,0.007943582,0.006382554,0.015915135,26,51.75,1,1,35
-0.116054068,-2.865667258,-3.347044151,0.005743574,0.004702643,0.011734102,27,53.82,1,1,35
-0.182350469,-2.859107879,-3.171132509,0.005703285,0.004691527,0.011717322,28,55.89,1,1,35
-0.186215345,-2.843078427,-3.175208381,0.005514988,0.004471844,0.01112984,29,57.96,1,1,35
-0.25170871,-2.780202553,-3.133637912,0.004709518,0.003839621,0.009569126,30,60.03,1,1,35
-0.261738118,-2.827485456,-3.094609601,0.005133979,0.004248701,0.010626784,31,62.1,1,1,35
-0.073811437,-2.875483285,-3.347253262,0.006757435,0.005554058,0.014217026,32,64.17,1,1,35
-0.103535638,-2.864842371,-3.26843049,0.004220515,0.003550019,0.008994383,33,66.24,1,1,35
-0.067054218,-2.810556694,-3.31932169,0.005571464,0.004795626,0.012111688,34,68.31,1,1,35
-0.123344734,-2.889926006,-3.246249627,0.004853413,0.004271345,0.010828953,35,70.38,1,1,35
-0.10225768,-2.95893197,-3.228039596,0.005727791,0.005006781,0.01267487,36,72.45,1,1,35
-0.160623704,-2.971528519,-3.172134498,0.00567179,0.004973007,0.012596094,37,74.52,1,1,35
-0.206441251,-2.979525967,-3.172047123,0.005377154,0.004778658,0.012136063,38,76.59,1,1,35
-0.195057105,-3.071715829,-3.100192348,0.005699989,0.005138868,0.01308626,39,78.66,1,1,35
-0.266833116,-3.033019469,-3.096018968,0.006739959,0.006114191,0.015583105,40,80.73,1,1,35
-0.222350359,-3.02524321,-3.028577862,0.006168051,0.005676691,0.014480345,41,82.8,1,1,35
-0.207072185,-3.028629016,-3.013786323,0.005927752,0.005512716,0.013854203,42,84.87,1,1,35
NaN,NaN,NaN,NaN,NaN,NaN,43,86.94,1,1,35
-0.196456835,-3.020652294,-2.969885248,0.005975473,0.006048527,0.014376101,44,89.01,1,1,35
-0.156010061,-3.112389269,-2.977213395,0.004855453,0.004547513,0.011668713,45,91.08,1,1,35
-0.204470888,-3.167994095,-2.990011819,0.004769669,0.004507531,0.011598277,46,93.15,1,1,35
-0.282501019,-3.13545361,-3.263355647,0.005289207,0.005074435,0.012689517,47,95.22,1,1,35
-0.262537988,-3.096697228,-3.291462906,0.004604215,0.004374894,0.011078652,48,97.29,1,1,35
-0.341907451,-3.071128408,-3.287472814,0.005312252,0.00504872,0.013025903,49,99.36,1,1,35
-0.408157981,-3.033175226,-3.259136112,0.004541844,0.004328368,0.01118589,50,101.43,1,1,35
