Position_1,Position_2,Position_3,Amplitude_1,Amplitude_2,Amplitude_3,Frame,Time,SisterPairID,SisterID,movieID
NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,1,5
NaN,NaN,NaN,NaN,NaN,NaN,2,2.15,1,1,5
NaN,NaN,NaN,NaN,NaN,NaN,3,4.3,1,1,5
NaN,NaN,NaN,NaN,NaN,NaN,4,6.45,1,1,5
NaN,NaN,NaN,NaN,NaN,NaN,5,8.6,1,1,5
NaN,NaN,NaN,NaN,NaN,NaN,6,12.9,1,1,5
NaN,NaN,NaN,NaN,NaN,NaN,7,15.48,1,1,5
NaN,NaN,NaN,NaN,NaN,NaN,8,18.06,1,1,5
NaN,NaN,NaN,NaN,NaN,NaN,9,20.64,1,1,5
NaN,NaN,NaN,NaN,NaN,NaN,10,23.22,1,1,5
NaN,NaN,NaN,NaN,NaN,NaN,11,25.8,1,1,5
NaN,NaN,NaN,NaN,NaN,NaN,12,28.38,1,1,5
NaN,NaN,NaN,NaN,NaN,NaN,13,30.96,1,1,5
NaN,NaN,NaN,NaN,NaN,NaN,14,33.54,1,1,5
NaN,NaN,NaN,NaN,NaN,NaN,15,36.12,1,1,5
NaN,NaN,NaN,NaN,NaN,NaN,16,38.7,1,1,5
NaN,NaN,NaN,NaN,NaN,NaN,17,41.28,1,1,5
NaN,NaN,NaN,NaN,NaN,NaN,18,43.86,1,1,5
NaN,NaN,NaN,NaN,NaN,NaN,19,46.44,1,1,5
NaN,NaN,NaN,NaN,NaN,NaN,20,49.02,1,1,5
NaN,NaN,NaN,NaN,NaN,NaN,21,51.6,1,1,5
NaN,NaN,NaN,NaN,NaN,NaN,22,54.18,1,1,5
NaN,NaN,NaN,NaN,NaN,NaN,23,56.76,1,1,5
NaN,NaN,NaN,NaN,NaN,NaN,24,59.34,1,1,5
NaN,NaN,NaN,NaN,NaN,NaN,25,61.92,1,1,5
NaN,NaN,NaN,NaN,NaN,NaN,26,64.5,1,1,5
NaN,NaN,NaN,NaN,NaN,NaN,27,67.08,1,1,5
NaN,NaN,NaN,NaN,NaN,NaN,28,69.66,1,1,5
NaN,NaN,NaN,NaN,NaN,NaN,29,72.24,1,1,5
NaN,NaN,NaN,NaN,NaN,NaN,30,74.82,1,1,5
NaN,NaN,NaN,NaN,NaN,NaN,31,77.4,1,1,5
NaN,NaN,NaN,NaN,NaN,NaN,32,79.98,1,1,5
NaN,NaN,NaN,NaN,NaN,NaN,33,82.56,1,1,5
NaN,NaN,NaN,NaN,NaN,NaN,34,85.14,1,1,5
NaN,NaN,NaN,NaN,NaN,NaN,35,87.72,1,1,5
NaN,NaN,NaN,NaN,NaN,NaN,36,90.3,1,1,5
NaN,NaN,NaN,NaN,NaN,NaN,37,92.88,1,1,5
NaN,NaN,NaN,NaN,NaN,NaN,38,95.46,1,1,5
NaN,NaN,NaN,NaN,NaN,NaN,39,98.04,1,1,5
NaN,NaN,NaN,NaN,NaN,NaN,40,100.62,1,1,5
NaN,NaN,NaN,NaN,NaN,NaN,41,103.2,1,1,5
NaN,NaN,NaN,NaN,NaN,NaN,42,105.78,1,1,5
NaN,NaN,NaN,NaN,NaN,NaN,43,108.36,1,1,5
NaN,NaN,NaN,NaN,NaN,NaN,44,110.94,1,1,5
NaN,NaN,NaN,NaN,NaN,NaN,45,113.52,1,1,5
NaN,NaN,NaN,NaN,NaN,NaN,46,116.1,1,1,5
NaN,NaN,NaN,NaN,NaN,NaN,47,118.68,1,1,5
NaN,NaN,NaN,NaN,NaN,NaN,48,121.26,1,1,5
NaN,NaN,NaN,NaN,NaN,NaN,49,123.84,1,1,5
NaN,NaN,NaN,NaN,NaN,NaN,50,126.42,1,1,5
NaN,NaN,NaN,NaN,NaN,NaN,51,129,1,1,5
NaN,NaN,NaN,NaN,NaN,NaN,52,131.58,1,1,5
NaN,NaN,NaN,NaN,NaN,NaN,53,134.16,1,1,5
NaN,NaN,NaN,NaN,NaN,NaN,54,136.74,1,1,5
NaN,NaN,NaN,NaN,NaN,NaN,55,116.1,1,1,5
NaN,NaN,NaN,NaN,NaN,NaN,56,118.25,1,1,5
NaN,NaN,NaN,NaN,NaN,NaN,57,120.4,1,1,5
NaN,NaN,NaN,NaN,NaN,NaN,58,122.55,1,1,5
NaN,NaN,NaN,NaN,NaN,NaN,59,124.7,1,1,5
NaN,NaN,NaN,NaN,NaN,NaN,60,12.9,1,1,5
NaN,NaN,NaN,NaN,NaN,NaN,61,15.48,1,1,5
NaN,NaN,NaN,NaN,NaN,NaN,62,18.06,1,1,5
NaN,NaN,NaN,NaN,NaN,NaN,63,20.64,1,1,5
NaN,NaN,NaN,NaN,NaN,NaN,64,23.22,1,1,5
NaN,NaN,NaN,NaN,NaN,NaN,65,25.8,1,1,5
NaN,NaN,NaN,NaN,NaN,NaN,66,28.38,1,1,5
NaN,NaN,NaN,NaN,NaN,NaN,67,30.96,1,1,5
NaN,NaN,NaN,NaN,NaN,NaN,68,33.54,1,1,5
NaN,NaN,NaN,NaN,NaN,NaN,69,36.12,1,1,5
NaN,NaN,NaN,NaN,NaN,NaN,70,38.7,1,1,5
NaN,NaN,NaN,NaN,NaN,NaN,71,41.28,1,1,5
NaN,NaN,NaN,NaN,NaN,NaN,72,43.86,1,1,5
NaN,NaN,NaN,NaN,NaN,NaN,73,46.44,1,1,5
NaN,NaN,NaN,NaN,NaN,NaN,74,49.02,1,1,5
NaN,NaN,NaN,NaN,NaN,NaN,75,51.6,1,1,5
