Position_1,Position_2,Position_3,Amplitude_1,Amplitude_2,Amplitude_3,Frame,Time,SisterPairID,SisterID,movieID
-0.224267924,-4.122913411,0.599148745,0.010108635,0.006953605,0.016459972,1,0,1,1,20
-0.300892984,-4.161724298,0.604010678,0.011219499,0.007706564,0.018233032,2,2.07,1,1,20
-0.248995704,-4.275603781,0.657579719,0.008381859,0.005712,0.013472703,3,4.14,1,1,20
-0.206450748,-4.221319035,0.568311038,0.01069983,0.007274841,0.017143674,4,6.21,1,1,20
-0.214769908,-4.253121052,0.565006543,0.010276891,0.007016317,0.016560976,5,8.28,1,1,20
-0.248307616,-4.322757497,0.601168052,0.009650917,0.006346737,0.014754425,6,10.35,1,1,20
-0.345119112,-4.226259639,0.63378081,0.009948839,0.006326731,0.014480223,7,12.42,1,1,20
-0.357882342,-4.195292184,0.615095782,0.008934779,0.005686672,0.013023448,8,14.49,1,1,20
-0.304379388,-4.295113446,0.641909975,0.013443339,0.008491782,0.01938447,9,16.56,1,1,20
-0.518579508,-4.302573899,0.791945681,0.010940828,0.006853606,0.015582171,10,18.63,1,1,20
-0.395749361,-4.276250151,0.743115698,0.012049025,0.007629844,0.017433761,11,20.7,1,1,20
-0.240081871,-4.349570172,0.72815107,0.009296326,0.005807033,0.013182904,12,22.77,1,1,20
-0.178765365,-4.406987334,0.792303904,0.010985481,0.006790017,0.015331495,13,24.84,1,1,20
-0.184859744,-4.396831706,0.818871884,0.011150189,0.006715635,0.014955276,14,26.91,1,1,20
-0.16470291,-4.445728657,0.823624149,0.008419738,0.005016767,0.011103165,15,28.98,1,1,20
0.057613441,-4.37999034,0.725684966,0.011600841,0.00693044,0.015353482,16,31.05,1,1,20
0.12187519,-4.39823288,0.782972012,0.010459887,0.006211651,0.013718239,17,33.12,1,1,20
0.122762271,-4.377081082,0.903881337,0.011186292,0.006714338,0.014852528,18,35.19,1,1,20
0.138401032,-4.393492556,0.791360121,0.011298234,0.00684235,0.015278185,19,37.26,1,1,20
0.18821915,-4.387197692,0.866465608,0.008700923,0.005419192,0.012248998,20,39.33,1,1,20
0.165408198,-4.368135287,0.911292653,0.009419241,0.005959765,0.013535882,21,41.4,1,1,20
0.228820671,-4.403287997,0.743950303,0.009805397,0.006315403,0.014543833,22,43.47,1,1,20
0.234245668,-4.414088349,0.721140137,0.009320014,0.005985074,0.013768263,23,45.54,1,1,20
0.208214034,-4.300219208,0.646700861,0.010287814,0.006373827,0.014410866,24,47.61,1,1,20
0.299819565,-4.312906762,0.599751659,0.011550943,0.007225776,0.016416251,25,49.68,1,1,20
0.243564717,-4.394070591,0.512401182,0.010517844,0.006553147,0.014854326,26,51.75,1,1,20
0.172704651,-4.485050554,0.432482775,0.009997384,0.00622652,0.014090024,27,53.82,1,1,20
NaN,NaN,NaN,NaN,NaN,NaN,28,55.89,1,1,20
NaN,NaN,NaN,NaN,NaN,NaN,29,57.96,1,1,20
NaN,NaN,NaN,NaN,NaN,NaN,30,60.03,1,1,20
NaN,NaN,NaN,NaN,NaN,NaN,31,62.1,1,1,20
NaN,NaN,NaN,NaN,NaN,NaN,32,64.17,1,1,20
NaN,NaN,NaN,NaN,NaN,NaN,33,66.24,1,1,20
NaN,NaN,NaN,NaN,NaN,NaN,34,68.31,1,1,20
NaN,NaN,NaN,NaN,NaN,NaN,35,70.38,1,1,20
NaN,NaN,NaN,NaN,NaN,NaN,36,72.45,1,1,20
NaN,NaN,NaN,NaN,NaN,NaN,37,74.52,1,1,20
NaN,NaN,NaN,NaN,NaN,NaN,38,76.59,1,1,20
NaN,NaN,NaN,NaN,NaN,NaN,39,78.66,1,1,20
NaN,NaN,NaN,NaN,NaN,NaN,40,80.73,1,1,20
NaN,NaN,NaN,NaN,NaN,NaN,41,82.8,1,1,20
