Position_1,Position_2,Position_3,Amplitude_1,Amplitude_2,Amplitude_3,Frame,Time,SisterPairID,SisterID,movieID
NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,1,33
NaN,NaN,NaN,NaN,NaN,NaN,2,2.07,1,1,33
NaN,NaN,NaN,NaN,NaN,NaN,3,4.14,1,1,33
NaN,NaN,NaN,NaN,NaN,NaN,4,6.21,1,1,33
NaN,NaN,NaN,NaN,NaN,NaN,5,8.28,1,1,33
NaN,NaN,NaN,NaN,NaN,NaN,6,10.35,1,1,33
NaN,NaN,NaN,NaN,NaN,NaN,7,12.42,1,1,33
NaN,NaN,NaN,NaN,NaN,NaN,8,14.49,1,1,33
NaN,NaN,NaN,NaN,NaN,NaN,9,16.56,1,1,33
NaN,NaN,NaN,NaN,NaN,NaN,10,18.63,1,1,33
NaN,NaN,NaN,NaN,NaN,NaN,11,20.7,1,1,33
NaN,NaN,NaN,NaN,NaN,NaN,12,22.77,1,1,33
NaN,NaN,NaN,NaN,NaN,NaN,13,24.84,1,1,33
NaN,NaN,NaN,NaN,NaN,NaN,14,26.91,1,1,33
NaN,NaN,NaN,NaN,NaN,NaN,15,28.98,1,1,33
NaN,NaN,NaN,NaN,NaN,NaN,16,31.05,1,1,33
NaN,NaN,NaN,NaN,NaN,NaN,17,33.12,1,1,33
NaN,NaN,NaN,NaN,NaN,NaN,18,35.19,1,1,33
NaN,NaN,NaN,NaN,NaN,NaN,19,37.26,1,1,33
NaN,NaN,NaN,NaN,NaN,NaN,20,39.33,1,1,33
NaN,NaN,NaN,NaN,NaN,NaN,21,41.4,1,1,33
NaN,NaN,NaN,NaN,NaN,NaN,22,43.47,1,1,33
NaN,NaN,NaN,NaN,NaN,NaN,23,45.54,1,1,33
NaN,NaN,NaN,NaN,NaN,NaN,24,47.61,1,1,33
NaN,NaN,NaN,NaN,NaN,NaN,25,49.68,1,1,33
NaN,NaN,NaN,NaN,NaN,NaN,26,51.75,1,1,33
NaN,NaN,NaN,NaN,NaN,NaN,27,53.82,1,1,33
NaN,NaN,NaN,NaN,NaN,NaN,28,55.89,1,1,33
NaN,NaN,NaN,NaN,NaN,NaN,29,57.96,1,1,33
NaN,NaN,NaN,NaN,NaN,NaN,30,60.03,1,1,33
NaN,NaN,NaN,NaN,NaN,NaN,31,62.1,1,1,33
NaN,NaN,NaN,NaN,NaN,NaN,32,64.17,1,1,33
NaN,NaN,NaN,NaN,NaN,NaN,33,66.24,1,1,33
