Position_1,Position_2,Position_3,Amplitude_1,Amplitude_2,Amplitude_3,Frame,Time,SisterPairID,SisterID,movieID
0.979786864,2.804429321,-1.397636727,0.006176212,0.005595928,0.014246885,1,0,1,1,27
1.0480297,2.888799726,-1.44447799,0.006610162,0.005954841,0.015281392,2,2.07,1,1,27
1.107909327,2.856996004,-1.36020069,0.006361752,0.005676979,0.014443263,3,4.14,1,1,27
1.2128999,2.892462876,-1.335045721,0.007480714,0.006656708,0.01696166,4,6.21,1,1,27
1.226628759,2.798132239,-1.313540775,0.007691479,0.006871323,0.017489046,5,8.28,1,1,27
1.206948648,2.752323033,-1.327040301,0.006419158,0.005665164,0.014391298,6,10.35,1,1,27
1.227468125,2.787856977,-1.291225232,0.007202288,0.006292589,0.016146288,7,12.42,1,1,27
1.335456888,2.83529164,-1.225325664,0.006385484,0.005535233,0.013993023,8,14.49,1,1,27
1.332630917,2.829612102,-1.301288324,0.008634081,0.007571646,0.019297163,9,16.56,1,1,27
1.357693916,2.792313571,-1.25693518,0.008587361,0.007436791,0.018861424,10,18.63,1,1,27
1.481040041,2.804562568,-1.214479443,0.008487547,0.007044109,0.017677788,11,20.7,1,1,27
1.510393888,2.815922305,-1.27041896,0.00875224,0.007121833,0.017820666,12,22.77,1,1,27
1.395424361,2.856530769,-1.314805441,0.008588095,0.007150823,0.017983086,13,24.84,1,1,27
1.428496092,2.71498772,-1.339968773,0.008899196,0.007401707,0.018662575,14,26.91,1,1,27
1.430259925,2.752817607,-1.302915072,0.01057104,0.008711621,0.022152824,15,28.98,1,1,27
1.308272523,2.780858244,-1.371857047,0.009540624,0.007944131,0.020875697,16,31.05,1,1,27
1.217619997,2.740222166,-1.396715862,0.005394384,0.004459058,0.011496629,17,33.12,1,1,27
1.102861696,2.76895389,-1.52191862,0.00853322,0.00688193,0.018009494,18,35.19,1,1,27
1.049775282,2.845941734,-1.536905793,0.009226516,0.007303289,0.018845763,19,37.26,1,1,27
0.957379044,2.944563373,-1.470849425,0.009552101,0.007561897,0.018709451,20,39.33,1,1,27
1.059514483,2.882906031,-1.481719763,0.007584616,0.006057429,0.015020194,21,41.4,1,1,27
1.023910299,2.852314729,-1.527977455,0.007143026,0.005769985,0.014346602,22,43.47,1,1,27
1.023464038,2.850052708,-1.56056921,0.006683946,0.005404782,0.01417299,23,45.54,1,1,27
1.183517438,2.937215944,-1.515305802,0.006118922,0.004940184,0.012410153,24,47.61,1,1,27
1.15524848,2.971425186,-1.498895364,0.005856224,0.00465652,0.011543462,25,49.68,1,1,27
1.257697377,2.964003421,-1.468696659,0.006124535,0.004750289,0.011682296,26,51.75,1,1,27
1.267979004,2.987799413,-1.472840257,0.005637352,0.004312236,0.010563762,27,53.82,1,1,27
1.227840324,3.053015971,-1.564963577,0.006303174,0.004792406,0.011721346,28,55.89,1,1,27
1.290963452,3.029245947,-1.541671327,0.006981339,0.005174489,0.0126217,29,57.96,1,1,27
1.373637826,2.998541268,-1.485854876,0.005866277,0.00431798,0.010552,30,60.03,1,1,27
1.444232632,3.007555339,-1.446533349,0.00851146,0.00616371,0.015014008,31,62.1,1,1,27
1.477733042,3.0711385,-1.445549983,0.008359764,0.006141855,0.014957507,32,64.17,1,1,27
1.62441354,2.968543076,-1.288685438,0.011536575,0.008166377,0.019775874,33,66.24,1,1,27
1.604329702,2.999358066,-1.214203365,0.011703081,0.008294132,0.019930031,34,68.31,1,1,27
1.539188594,2.964726952,-1.179548957,0.01119267,0.007822515,0.018655101,35,70.38,1,1,27
1.42550227,2.982879936,-1.097502014,0.011424734,0.007760843,0.018655678,36,72.45,1,1,27
1.346340766,2.9845346,-1.133770685,0.013214751,0.00882197,0.021565778,37,74.52,1,1,27
1.264430654,2.969573775,-1.093317574,0.015395528,0.010023651,0.026049295,38,76.59,1,1,27
1.129663578,2.912873129,-0.970330344,0.006987619,0.004822416,0.011428706,39,78.66,1,1,27
1.031773275,2.819225411,-0.921354903,0.007591583,0.005142795,0.012101498,40,80.73,1,1,27
1.034931945,2.885208374,-0.972929646,0.007474349,0.005129894,0.012132446,41,82.8,1,1,27
1.006611092,2.906294237,-1.085371669,0.00723595,0.004978072,0.011784093,42,84.87,1,1,27
0.850949964,2.853903883,-0.97472436,0.007305522,0.005068738,0.012036261,43,86.94,1,1,27
0.93007097,2.854912089,-1.105049526,0.006962019,0.004819225,0.011433254,44,89.01,1,1,27
0.782052465,2.830567169,-0.957062629,0.006303883,0.004334549,0.010258389,45,91.08,1,1,27
0.880218817,2.978039531,-1.193898697,0.00742608,0.005095191,0.012046437,46,93.15,1,1,27
0.857162802,2.968986284,-1.252548179,0.006907612,0.004706487,0.01109748,47,95.22,1,1,27
1.002302761,3.057331294,-1.285093533,0.006316349,0.00422873,0.00996178,48,97.29,1,1,27
0.823978989,3.096336705,-1.334835011,0.00620631,0.00431794,0.010266507,49,99.36,1,1,27
0.871689112,3.104352166,-1.278902603,0.007468249,0.005161746,0.012255096,50,101.43,1,1,27
0.842503478,3.14166582,-1.23920938,0.00789631,0.005385626,0.012918562,51,103.5,1,1,27
0.770253745,3.119031184,-1.230320034,0.007660267,0.005211538,0.012739676,52,105.57,1,1,27
0.739839156,3.156224371,-1.160147427,0.011147651,0.007454663,0.018514691,53,107.64,1,1,27
0.631100848,3.176084894,-1.152349744,0.011801808,0.008132896,0.020233241,54,109.71,1,1,27
0.632245121,3.145541122,-1.241774915,0.010665711,0.007476847,0.018523017,55,111.78,1,1,27
NaN,NaN,NaN,NaN,NaN,NaN,56,113.85,1,1,27
NaN,NaN,NaN,NaN,NaN,NaN,57,115.92,1,1,27
NaN,NaN,NaN,NaN,NaN,NaN,58,117.99,1,1,27
NaN,NaN,NaN,NaN,NaN,NaN,59,120.06,1,1,27
1.11429988,3.04249594,-1.107687149,0.00867279,0.006607142,0.016557602,60,122.13,1,1,27
1.161057108,2.994260255,-1.167590687,0.009286032,0.007031775,0.017559215,61,124.2,1,1,27
NaN,NaN,NaN,NaN,NaN,NaN,62,126.27,1,1,27
1.184111886,3.052807238,-1.239664054,0.00782912,0.006118195,0.015346768,63,128.34,1,1,27
1.230332944,2.962893954,-1.28919088,0.005594412,0.004374243,0.010990411,64,130.41,1,1,27
1.15889899,2.995064289,-1.40513514,0.008046404,0.00647645,0.016801782,65,132.48,1,1,27
1.230554161,2.982396787,-1.347351031,0.00932873,0.00742286,0.018796052,66,134.55,1,1,27
1.23356133,2.981863468,-1.318573761,0.007341659,0.005857876,0.014836698,67,136.62,1,1,27
1.291607231,2.970869383,-1.304826162,0.007480536,0.005950475,0.014993082,68,138.69,1,1,27
1.333420992,2.95486718,-1.353613718,0.006575951,0.005331466,0.013469272,69,140.76,1,1,27
1.324852772,2.910641,-1.357462402,0.007459835,0.006123717,0.015543497,70,142.83,1,1,27
1.374334038,2.852308865,-1.338673252,0.00925304,0.007403965,0.018540699,71,144.9,1,1,27
1.363046193,2.743414099,-1.362596085,0.006927083,0.005609197,0.014027733,72,146.97,1,1,27
1.465538482,2.619464889,-1.401736472,0.007267223,0.005789462,0.014396655,73,149.04,1,1,27
1.407459185,2.553493414,-1.41884764,0.008349491,0.006690959,0.016622352,74,151.11,1,1,27
1.415932497,2.589165236,-1.437449216,0.008320198,0.006513148,0.01606795,75,153.18,1,1,27
1.361271726,2.592642564,-1.451125123,0.008872796,0.006880525,0.016951889,76,155.25,1,1,27
1.222792423,2.581920397,-1.481058194,0.007940847,0.006135057,0.015056465,77,157.32,1,1,27
1.092395461,2.576882359,-1.515587606,0.006710883,0.005176813,0.012704717,78,159.39,1,1,27
0.953366773,2.672408737,-1.543981067,0.008683085,0.006839404,0.017024613,79,161.46,1,1,27
0.889729851,2.66823567,-1.535650133,0.008305592,0.006558641,0.016242574,80,163.53,1,1,27
0.832048199,2.755917964,-1.555498172,0.007970005,0.006320535,0.015691635,81,165.6,1,1,27
0.727588279,2.843495507,-1.438577443,0.007798031,0.006131954,0.015156088,82,167.67,1,1,27
0.673661445,2.872270157,-1.306684314,0.006596345,0.005152232,0.012703744,83,169.74,1,1,27
0.68795459,2.94887392,-1.252053025,0.005976929,0.004636813,0.011409648,84,171.81,1,1,27
0.686443565,2.947949967,-1.21691695,0.006135045,0.004725933,0.011605632,85,173.88,1,1,27
0.632524806,3.002151428,-1.208769742,0.006946739,0.005315882,0.013029365,86,175.95,1,1,27
0.556325775,2.975754739,-1.207629184,0.006962087,0.005340417,0.013097899,87,178.02,1,1,27
0.466775314,2.978888797,-1.136997289,0.007148412,0.005467678,0.013415749,88,180.09,1,1,27
0.4058181,3.036059942,-1.094965625,0.007167627,0.005562823,0.013703079,89,182.16,1,1,27
0.348019463,3.037347886,-1.068379086,0.007389278,0.005672498,0.013931598,90,184.23,1,1,27
0.295026986,3.033625896,-1.010478075,0.006980385,0.005415561,0.013342087,91,186.3,1,1,27
0.27911275,2.968315044,-1.069246799,0.007689157,0.005940267,0.014618428,92,188.37,1,1,27
0.212205254,2.905983279,-1.088750407,0.007992991,0.006028279,0.014762118,93,190.44,1,1,27
0.191536508,2.842916362,-1.15652406,0.00952793,0.007240303,0.017745801,94,192.51,1,1,27
0.137029916,2.898411047,-1.156069279,0.01036342,0.007957866,0.01967262,95,194.58,1,1,27
